type,name,latitude_deg,longitude_deg,continent,iso_country,iso_region,iata_code
medium_airport,Stauning Airport,55.99010086,8.353910446,EU,DK,DK-82,STA
large_airport,Aalborg Airport,57.09275891,9.849243164,EU,DK,DK-81,AAL
large_airport,Luxembourg-Findel International Airport,49.62659836,6.211520195,EU,LU,LU-L,LUX
medium_airport,Ålesund Airport,62.5625,6.119699955,EU,NO,NO-15,AES
medium_airport,Andøya Airport,69.29250336,16.14419937,EU,NO,NO-18,ANX
medium_airport,Alta Airport,69.97609711,23.37170029,EU,NO,NO-20,ALF
small_airport,Bringeland Airport,61.39110184,5.756939888,EU,NO,NO-14,FDE
medium_airport,Brønnøysund Airport,65.46109772,12.21749973,EU,NO,NO-18,BNN
large_airport,Bodø Airport,67.26920319,14.36530018,EU,NO,NO-18,BOO
large_airport,"Bergen Airport, Flesland",60.29339981,5.218140125,EU,NO,NO-12,BGO
medium_airport,Båtsfjord Airport,70.60050201,29.69140053,EU,NO,NO-20,BJF
medium_airport,Berlevåg Airport,70.87139893,29.03420067,EU,NO,NO-20,BVG
medium_airport,Kristiansand Airport,58.20420074,8.085370064,EU,NO,NO-10,KRS
small_airport,Geilo Airport Dagali,60.41730118,8.518349648,EU,NO,NO-06,DLD
medium_airport,Bardufoss Airport,69.05580139,18.54039955,EU,NO,NO-19,BDU
medium_airport,"Harstad/Narvik Airport, Evenes",68.49130249,16.67810059,EU,NO,NO-18,EVE
medium_airport,Leirin Airport,61.0155983,9.288060188,EU,NO,NO-05,VDB
medium_airport,Florø Airport,61.58359909,5.024720192,EU,NO,NO-14,FRO
large_airport,Oslo Gardermoen Airport,60.19390106,11.10039997,EU,NO,NO-02,OSL
small_airport,Stafsberg Airport,60.81809998,11.06799984,EU,NO,NO-04,HMR
medium_airport,Haugesund Airport,59.34529877,5.208360195,EU,NO,NO-11,HAU
medium_airport,Hammerfest Airport,70.67970276,23.66860008,EU,NO,NO-20,HFT
small_airport,Hasvik Airport,70.48670197,22.13969994,EU,NO,NO-20,HAA
medium_airport,Valan Airport,71.00969696,25.98360062,EU,NO,NO-20,HVG
small_airport,Kautokeino Air Base,69.04029846,23.0340004,EU,NO,NO-20,QKX
medium_airport,"Kristiansund Airport, Kvernberget",63.11180115,7.824520111,EU,NO,NO-15,KSU
small_airport,Gol Airport,60.79140091,9.050559998,EU,NO,NO-06,GLL
medium_airport,"Kirkenes Airport, Høybuktmoen",69.72579956,29.8913002,EU,NO,NO-20,KKN
small_airport,Lista Airport,58.09949875,6.626049995,EU,NO,NO-10,FAN
medium_airport,Leknes Airport,68.15249634,13.6093998,EU,NO,NO-18,LKN
medium_airport,Mehamn Airport,71.02970123,27.82670021,EU,NO,NO-20,MEH
medium_airport,Molde Airport,62.74470139,7.262499809,EU,NO,NO-15,MOL
medium_airport,"Mosjøen Airport, Kjærstad",65.78399658,13.21490002,EU,NO,NO-18,MJF
medium_airport,Banak Airport,70.06880188,24.9734993,EU,NO,NO-20,LKL
medium_airport,Narvik Framnes Airport,68.43689728,17.38669968,EU,NO,NO-18,NVK
small_airport,Namsos Høknesøra Airport,64.47219849,11.57859993,EU,NO,NO-17,OSY
medium_airport,Notodden Airport,59.56570053,9.212220192,EU,NO,NO-08,NTB
medium_airport,Ørland Airport,63.69889832,9.604000092,EU,NO,NO-16,OLA
medium_airport,"Ørsta-Volda Airport, Hovden",62.18000031,6.074100018,EU,NO,NO-15,HOV
medium_airport,"Mo i Rana Airport, Røssvoll",66.36389923,14.30140018,EU,NO,NO-18,MQN
medium_airport,"Rørvik Airport, Ryum",64.83830261,11.14610004,EU,NO,NO-17,RVK
medium_airport,Røros Airport,62.57839966,11.34230042,EU,NO,NO-16,RRS
small_airport,Røst Airport,67.52780151,12.10330009,EU,NO,NO-18,RET
medium_airport,"Moss Airport, Rygge",59.37889862,10.78559971,EU,NO,NO-01,RYG
medium_airport,"Svalbard Airport, Longyear",78.24610138,15.46560001,EU,NO,NO-21,LYR
small_airport,"Sandane Airport, Anda",61.83000183,6.105830193,EU,NO,NO-14,SDN
small_airport,Sogndal Airport,61.15610123,7.13778019,EU,NO,NO-14,SOG
medium_airport,Svolvær Helle Airport,68.24330139,14.66919994,EU,NO,NO-18,SVJ
medium_airport,Stokmarknes Skagen Airport,68.5788269,15.03341675,EU,NO,NO-18,SKN
medium_airport,Skien Airport,59.18500137,9.566940308,EU,NO,NO-08,SKE
medium_airport,Stord Airport,59.79190063,5.340849876,EU,NO,NO-12,SRP
medium_airport,Sørkjosen Airport,69.78679657,20.95940018,EU,NO,NO-19,SOJ
medium_airport,"Vardø Airport, Svartnes",70.35540009,31.04490089,EU,NO,NO-20,VAW
medium_airport,"Sandnessjøen Airport, Stokka",65.95680237,12.46889973,EU,NO,NO-18,SSJ
large_airport,Tromsø Airport,69.6832962,18.91889954,EU,NO,NO-19,TOS
medium_airport,"Sandefjord Airport, Torp",59.18669891,10.25860024,EU,NO,NO-07,TRF
large_airport,"Trondheim Airport, Værnes",63.45780182,10.92399979,EU,NO,NO-17,TRD
medium_airport,Vadsø Airport,70.06529999,29.84469986,EU,NO,NO-20,VDS
heliport,Værøy Heliport,67.65540314,12.72700024,EU,NO,NO-18,VRY
large_airport,"Stavanger Airport, Sola",58.87670135,5.63778019,EU,NO,NO-11,SVG
small_airport,Białystok-Krywlany Airport,53.10139847,23.17060089,EU,PL,PL-PD,QYY
medium_airport,Biała Podlaska Airport,52.00579834,23.14360046,EU,PL,PL-LU,BXP
medium_airport,Bydgoszcz Ignacy Jan Paderewski Airport,53.09680176,17.97769928,EU,PL,PL-KP,BZG
small_airport,Częstochowa-Rudniki,50.88499832,19.20470047,EU,PL,PL-SL,CZW
large_airport,Gdańsk Lech Wałęsa Airport,54.37760162,18.46619987,EU,PL,PL-PM,GDN
small_airport,Gliwice Glider Airport,50.26940155,18.67280006,EU,PL,PL-SL,QLC
large_airport,John Paul II International Airport Kraków-Balice Airport,50.07770157,19.78479958,EU,PL,PL-MA,KRK
small_airport,Koszalin Zegrze Airport,54.04249954,16.2656002,EU,PL,PL-ZP,OSZ
large_airport,Katowice International Airport,50.47430038,19.07999992,EU,PL,PL-SL,KTW
small_airport,Bielsko-Bialo Kaniow Airfield,49.93999863,19.02199936,EU,PL,PL-SL,QEO
medium_airport,Łódź Władysław Reymont Airport,51.72190094,19.3980999,EU,PL,PL-LD,LCJ
small_airport,Lublin Radwiec Airport,51.22190094,22.3946991,EU,PL,PL-LU,QLU
large_airport,Modlin Airport,52.4510994,20.65180016,EU,PL,PL-MZ,WMI
small_airport,Nowy Targ Airport,49.46279907,20.0503006,EU,PL,PL-MA,QWS
medium_airport,Oksywie Military Air Base,54.57970047,18.51720047,EU,PL,PL-PM,QYD
small_airport,Opole-Polska Nowa Wieś Airport,50.63330078,17.78170013,EU,PL,PL-OP,QPM
large_airport,Poznań-Ławica Airport,52.42100143,16.82629967,EU,PL,PL-WP,POZ
medium_airport,Rzeszów-Jasionka Airport,50.11000061,22.0189991,EU,PL,PL-PK,RZE
medium_airport,"Szczecin-Goleniów ""Solidarność"" Airport",53.58470154,14.90219975,EU,PL,PL-ZP,SZZ
large_airport,Warsaw Chopin Airport,52.16569901,20.96710014,EU,PL,PL-MZ,WAW
large_airport,Copernicus Wrocław Airport,51.10269928,16.88579941,EU,PL,PL-DS,WRO
medium_airport,Zielona Góra-Babimost Airport,52.13850021,15.7986002,EU,PL,PL-LB,IEG
small_airport,Erdenet Airport,48.98305556,104.1505556,AS,MN,MN-035,ERT
medium_airport,Ronneby Airport,56.26670074,15.26500034,EU,SE,SE-K,RNB
small_airport,Hässleholm Bokeberg Airport,56.13440699,13.87564659,EU,SE,SE-M,XWP
large_airport,Gothenburg-Landvetter Airport,57.66279984,12.27980042,EU,SE,SE-Q,GOT
medium_airport,Jönköping Airport,57.75759888,14.06869984,EU,SE,SE-F,JKG
medium_airport,Lidköping-Hovby Airport,58.46549988,13.17440033,EU,SE,SE-Q,LDK
medium_airport,Gothenburg City Airport,57.77470016,11.87040043,EU,SE,SE-Q,GSE
medium_airport,Skövde Airport,58.45640182,13.97270012,EU,SE,SE-Q,KVB
medium_airport,Trollhättan-Vänersborg Airport,58.31809998,12.34500027,EU,SE,SE-Q,THN
medium_airport,Karlskoga Airport,59.34590149,14.49590015,EU,SE,SE-T,KSK
medium_airport,Mora Airport,60.957901,14.51140022,EU,SE,SE-W,MXX
medium_airport,Stockholm Skavsta Airport,58.78860092,16.91220093,EU,SE,SE-D,NYO
medium_airport,Kristianstad Airport,55.92169952,14.08549976,EU,SE,SE-M,KID
small_airport,Oskarshamn Airport,57.3504982,16.49799919,EU,SE,SE-H,OSK
medium_airport,Kalmar Airport,56.6855011,16.28759956,EU,SE,SE-H,KLR
large_airport,Malmö Sturup Airport,55.53630536,13.37619781,EU,SE,SE-M,MMX
medium_airport,Halmstad Airport,56.69110107,12.82019997,EU,SE,SE-N,HAD
medium_airport,Växjö Kronoberg Airport,56.92910004,14.72799969,EU,SE,SE-G,VXO
medium_airport,Sveg Airport,62.04779816,14.4229002,EU,SE,SE-Z,EVG
medium_airport,Gällivare Airport,67.13240051,20.81459999,EU,SE,SE-BD,GEV
medium_airport,Kramfors Sollefteå Airport,63.04859924,17.76889992,EU,SE,SE-Y,KRF
medium_airport,Lycksele Airport,64.5483017,18.71619987,EU,SE,SE-AC,LYC
medium_airport,Sundsvall-Härnösand Airport,62.52809906,17.44389915,EU,SE,SE-Y,SDL
medium_airport,Örnsköldsvik Airport,63.40829849,18.98999977,EU,SE,SE-Y,OER
medium_airport,Kiruna Airport,67.8219986,20.33679962,EU,SE,SE-BD,KRN
medium_airport,Skellefteå Airport,64.62480164,21.07690048,EU,SE,SE-AC,SFT
medium_airport,Umeå Airport,63.79180145,20.28280067,EU,SE,SE-AC,UME
medium_airport,Vilhelmina Airport,64.57910156,16.83359909,EU,SE,SE-AC,VHM
medium_airport,Arvidsjaur Airport,65.59030151,19.28190041,EU,SE,SE-BD,AJR
medium_airport,Söderhamn Airport,61.26150131,17.09910011,EU,SE,SE-X,SOO
medium_airport,Östersund Airport,63.19440079,14.50030041,EU,SE,SE-Z,OSD
medium_airport,Örebro Airport,59.22370148,15.03800011,EU,SE,SE-T,ORB
medium_airport,Hagfors Airport,60.02009964,13.57890034,EU,SE,SE-S,HFS
medium_airport,Karlstad Airport,59.44469833,13.33740044,EU,SE,SE-S,KSD
medium_airport,Stockholm Västerås Airport,59.58940125,16.63360023,EU,SE,SE-U,VST
large_airport,Luleå Airport,65.54380035,22.12199974,EU,SE,SE-BD,LLA
large_airport,Stockholm-Arlanda Airport,59.65190125,17.91860008,EU,SE,SE-AB,ARN
medium_airport,Stockholm-Bromma Airport,59.35440063,17.94169998,EU,SE,SE-AB,BMA
medium_airport,Borlange Airport,60.42200089,15.51519966,EU,SE,SE-W,BLE
small_airport,Hultsfred Airport,57.5257988,15.82330036,EU,SE,SE-H,HLF
medium_airport,Gävle Sandviken Airport,60.59329987,16.95140076,EU,SE,SE-X,GVX
medium_airport,Linköping City Airport,58.40620041,15.68050003,EU,SE,SE-E,LPI
medium_airport,Norrköping Airport,58.5862999,16.25060081,EU,SE,SE-E,NRK
medium_airport,Torsby Airport,60.1576004,12.99129963,EU,SE,SE-S,TYF
medium_airport,Eskilstuna Airport,59.35110092,16.70840073,EU,SE,SE-D,EKT
medium_airport,Visby Airport,57.66279984,18.34620094,EU,SE,SE-I,VBY
small_airport,Västervik Airport,57.77999878,16.52359962,EU,SE,SE-H,VVK
medium_airport,Ängelholm-Helsingborg Airport,56.29610062,12.84710026,EU,SE,SE-M,AGH
medium_airport,Storuman Airport,64.96089935,17.69659996,EU,SE,SE-AC,SQO
small_airport,Idre Airport,61.86970139,12.68939972,EU,SE,SE-W,IDB
medium_airport,Pajala Airport,67.24559784,23.06889915,EU,SE,SE-BD,PJA
medium_airport,Hemavan Airport,65.80609894,15.08279991,EU,SE,SE-AC,HMV
small_airport,Geladi Airport,6.98443985,46.42139816,AF,ET,ET-SO,GLC
small_airport,Shire Inda Selassie Airport,14.0781002,38.27249908,AF,ET,ET-TI,SHC
medium_airport,Spangdahlem Air Base,49.97269821,6.692500114,EU,DE,DE-RP,SPM
large_airport,Ramstein Air Base,49.43690109,7.600279808,EU,DE,DE-RP,RMS
small_airport,Bamberg-Breitenau Airport,49.92055511,10.9141674,EU,DE,DE-BY,ZCD
medium_airport,Celle Airport,52.59120178,10.02210045,EU,DE,DE-NI,ZCN
medium_airport,Rheine Bentlage Airport,52.29119873,7.387000084,EU,DE,DE-NW,ZPQ
medium_airport,Fritzlar Airport,51.1146,9.286,EU,DE,DE-HE,FRZ
small_airport,Hanau Army Air Field,50.1692009,8.961589813,EU,DE,DE-HE,ZNF
heliport,Heidelberg Army Heliport,49.39350128,8.652079582,EU,DE,DE-BW,HDB
heliport,Illesheim Air Base,49.47389984,10.38809967,EU,DE,DE-BY,ILH
medium_airport,Nordholz Naval Airbase,53.7677002,8.658499718,EU,DE,DE-NI,FCN
medium_airport,Geilenkirchen Airport,50.96080017,6.04241991,EU,DE,DE-NW,GKE
medium_airport,Rostock-Laage Airport,53.91820145,12.27830029,EU,DE,DE-MV,RLG
medium_airport,Norvenich Airport,50.83119965,6.658170223,EU,DE,DE-NW,QOE
medium_airport,Schleswig Airport,54.45930099,9.516329765,EU,DE,DE-SH,WBG
medium_airport,Neubrandenburg Airport,53.60219955,13.30599976,EU,DE,DE-MV,FNB
medium_airport,Wiesbaden Army Airfield,50.04980087,8.325400352,EU,DE,DE-HE,WIE
medium_airport,Fürstenfeldbruck Airport,48.20555496,11.26694393,EU,DE,DE-BY,FEL
medium_airport,Ingolstadt Manching Airport,48.71569824,11.5340004,EU,DE,DE-BY,IGS
medium_airport,Gütersloh Airport,51.92279816,8.306329727,EU,DE,DE-NW,GUT
small_airport,Brüggen Air Base,51.1996994,6.132080078,EU,DE,DE-NW,BGN
medium_airport,Daugavpils Intrenational Airport,55.94472122,26.66500092,EU,LV,LV-DA,DGP
medium_airport,Liepāja International Airport,56.51750183,21.09690094,EU,LV,LV-LE,LPX
large_airport,Riga International Airport,56.92359924,23.97109985,EU,LV,LV-RIX,RIX
medium_airport,Ventspils International Airport,57.35779953,21.5442009,EU,LV,LV-VEN,VNT
seaplane_base,Excursion Inlet Seaplane Base,58.42050171,-135.4490051,,US,US-AK,EXI
medium_airport,Kaunas International Airport,54.96390152,24.08480072,EU,LT,LT-KU,KUN
small_airport,Klaipėda Airport,55.7118988,21.24279976,EU,LT,LT-KL,KLJ
medium_airport,Palanga International Airport,55.97320175,21.09390068,EU,LT,LT-KL,PLQ
medium_airport,Panevėžys Air Base,55.72940063,24.46080017,EU,LT,LT-PN,PNV
medium_airport,Šiauliai International Airport,55.89390182,23.39500046,EU,LT,LT-SA,SQQ
medium_airport,Barysiai Airport,56.0705986,23.55809975,EU,LT,LT-SA,HLJ
large_airport,Vilnius International Airport,54.63410187,25.28580093,EU,LT,LT-VL,VNO
small_airport,Ranger Municipal Airport,32.45259857,-98.68280029,,US,US-TX,RGR
medium_airport,Alexander Bay Airport,-28.57500076,16.5333004,AF,ZA,ZA-NC,ALJ
medium_airport,Aggeneys Airport,-29.28179932,18.81389999,AF,ZA,ZA-NC,AGZ
small_airport,Alldays Airport,-22.67900085,29.05550003,AF,ZA,ZA-NP,ADY
medium_airport,Bisho Airport,-32.89709854,27.27910042,AF,ZA,ZA-EC,BIY
medium_airport,Bram Fischer International Airport,-29.09269905,26.30240059,AF,ZA,ZA-FS,BFN
small_airport,Bultfontein Airport,-28.273369,26.135835,AF,ZA,ZA-FS,UTE
small_airport,Cradock Airport,-32.15670013,25.64559937,AF,ZA,ZA-EC,CDO
large_airport,Cape Town International Airport,-33.96480179,18.60169983,AF,ZA,ZA-WC,CPT
small_airport,Mubatuba Airport,-28.36840057,32.24810028,AF,ZA,ZA-NL,DUK
small_airport,Zulu Inyala Airport,-27.84939957,32.30970001,AF,ZA,ZA-NL,PZL
medium_airport,Ben Schoeman Airport,-33.03559875,27.82589912,AF,ZA,ZA-EC,ELS
small_airport,Empangeni Airport,-28.71999931,31.88999939,AF,ZA,ZA-NL,EMG
small_airport,Ellisras Matimba Airport,-23.72669983,27.68829918,AF,ZA,ZA-NP,ELL
medium_airport,Ficksburg Sentraoes Airport,-28.82309914,27.90889931,AF,ZA,ZA-FS,FCB
medium_airport,Grand Central Airport,-25.98629951,28.14010048,AF,ZA,ZA-GT,GCJ
large_airport,George Airport,-34.00559998,22.37890053,AF,ZA,ZA-WC,GRJ
small_airport,Giyani Airport,-23.2833004,30.64999962,AF,ZA,ZA-NP,GIY
medium_airport,Rand Airport,-26.24250031,28.15119934,AF,ZA,ZA-GT,QRA
small_airport,Hluhluwe Airport,-28.01660499,32.27517128,AF,ZA,ZA-NL,HLW
medium_airport,Harrismith Airport,-28.23509979,29.10619926,AF,ZA,ZA-FS,HRS
small_airport,Hoedspruit Air Force Base Airport,-24.36860085,31.04870033,AF,ZA,ZA-NP,HDS
large_airport,OR Tambo International Airport,-26.13920021,28.24600029,AF,ZA,ZA-GT,JNB
medium_airport,P C Pelser Airport,-26.87109947,26.71800041,AF,ZA,ZA-NW,KXE
medium_airport,Kimberley Airport,-28.80279922,24.76519966,AF,ZA,ZA-NC,KIM
medium_airport,Kruger Mpumalanga International Airport,-25.38319969,31.10560036,AF,ZA,ZA-MP,MQP
small_airport,Komatipoort Airport,-25.44029999,31.93000031,AF,ZA,ZA-MP,KOF
medium_airport,Johan Pienaar Airport,-27.45669937,23.41139984,AF,ZA,ZA-NC,KMH
medium_airport,Kleinsee Airport,-29.68840027,17.09399986,AF,ZA,ZA-NC,KLZ
medium_airport,Lanseria Airport,-25.93849945,27.92609978,AF,ZA,ZA-GT,HLA
medium_airport,Lime Acres Finsch Mine Airport,-28.36009979,23.43910027,AF,ZA,ZA-NC,LMR
small_airport,Londolozi Airport,-24.75020027,31.47570038,AF,ZA,ZA-NP,LDZ
large_airport,King Shaka International Airport,-29.61444444,31.11972222,AF,ZA,ZA-NL,DUR
small_airport,Lusikisiki Airport,-31.36669922,29.58329964,AF,ZA,ZA-EC,LUJ
small_airport,Louis Trichardt Airport,-23.06189919,29.86470032,AF,ZA,ZA-NP,LCD
medium_airport,Langebaanweg Airport,-32.96889877,18.1602993,AF,ZA,ZA-WC,SDB
medium_airport,Ladysmith Airport,-28.58169937,29.74970055,AF,ZA,ZA-NL,LAY
medium_airport,Malamala Airport,-24.81809998,31.54459953,AF,ZA,ZA-NP,AAM
medium_airport,Margate Airport,-30.85740089,30.34300041,AF,ZA,ZA-NL,MGH
small_airport,Musina(Messina) Airport,-22.3560009,29.98620033,AF,ZA,ZA-NP,MEZ
medium_airport,Mmabatho International Airport,-25.79840088,25.54800034,AF,ZA,ZA-NW,MBD
medium_airport,Riverside Airport,-25.43000031,31.57670021,AF,ZA,ZA-MP,LLE
small_airport,Mossel Bay Airport,-34.15829849,22.05859947,AF,ZA,ZA-WC,MZY
medium_airport,Mkuze Airport,-27.62610054,32.04430008,AF,ZA,ZA-NL,MZQ
medium_airport,Newcastle Airport,-27.77059937,29.9769001,AF,ZA,ZA-NL,NCS
small_airport,Ngala Airport,-24.38780022,31.32579994,AF,ZA,ZA-NP,NGL
small_airport,Nelspruit Airport,-25.5,30.91379929,AF,ZA,ZA-MP,NLP
small_airport,Overberg Airport,-34.55490112,20.2507,AF,ZA,ZA-WC,OVG
medium_airport,Oudtshoorn Airport,-33.60699844,22.18899918,AF,ZA,ZA-WC,OUH
small_airport,Port Alfred Airport,-33.55419922,26.87770081,AF,ZA,ZA-EC,AFD
medium_airport,Port Elizabeth Airport,-33.98490143,25.61730003,AF,ZA,ZA-EC,PLZ
medium_airport,Plettenberg Bay Airport,-34.08816017,23.32872343,AF,ZA,ZA-WC,PBZ
medium_airport,Hendrik Van Eck Airport,-23.93720055,31.15539932,AF,ZA,ZA-NP,PHW
medium_airport,Port St Johns Airport,-31.60589981,29.51980019,AF,ZA,ZA-EC,JOH
small_airport,Prieska Airport,-29.68359947,22.77059937,AF,ZA,ZA-NC,PRK
medium_airport,Pietermaritzburg Airport,-29.64900017,30.39870071,AF,ZA,ZA-NL,PZB
small_airport,Pilanesberg International Airport,-25.33379936,27.17340088,AF,ZA,ZA-NW,NTY
medium_airport,Polokwane International Airport,-23.84530067,29.45859909,AF,ZA,ZA-NP,PTG
medium_airport,Potchefstroom Airport,-26.67099953,27.08189964,AF,ZA,ZA-NW,PCF
medium_airport,Queenstown Airport,-31.92020035,26.88220024,AF,ZA,ZA-EC,UTW
medium_airport,Richards Bay Airport,-28.74099922,32.09209824,AF,ZA,ZA-NL,RCB
small_airport,Reivilo Airport,-27.54719925,24.17250061,AF,ZA,ZA-NW,RVO
medium_airport,Robertson Airport,-33.81219864,19.90279961,AF,ZA,ZA-WC,ROD
medium_airport,Springbok Airport,-29.68930054,17.93959999,AF,ZA,ZA-NC,SBU
medium_airport,Secunda Airport,-26.52409935,29.17009926,AF,ZA,ZA-MP,ZEC
small_airport,Sabi Sabi Airport,-24.94737543,31.44884777,AF,ZA,ZA-MP,GSS
medium_airport,Sishen Airport,-27.64859962,22.9993,AF,ZA,ZA-NC,SIS
medium_airport,Skukuza Airport,-24.96089935,31.58869934,AF,ZA,ZA-MP,SZK
small_airport,Thohoyandou Airport,-23.07690048,30.38360023,AF,ZA,ZA-NP,THY
small_airport,Thaba Nchu Tar Airport,-29.31780052,26.82279968,AF,ZA,ZA-FS,TCU
medium_airport,Tzaneen Airport,-23.82439995,30.32929993,AF,ZA,ZA-NP,LTA
medium_airport,Prince Mangosuthu Buthelezi Airport,-28.32060051,31.41650009,AF,ZA,ZA-NL,ULD
medium_airport,Pierre Van Ryneveld Airport,-28.39909935,21.2602005,AF,ZA,ZA-NC,UTN
medium_airport,K. D. Matanzima Airport,-31.54636318,28.6733551,AF,ZA,ZA-EC,UTT
medium_airport,Vryburg Airport,-26.98240089,24.72879982,AF,ZA,ZA-NW,VRU
medium_airport,Virginia Airport,-29.77059937,31.0583992,AF,ZA,ZA-NL,VIR
medium_airport,Vredendal Airport,-31.64100075,18.5447998,AF,ZA,ZA-WC,VRE
small_airport,Vryheid Airport,-27.78689957,30.79640007,AF,ZA,ZA-NL,VYD
medium_airport,Wonderboom Airport,-25.65390015,28.2241993,AF,ZA,ZA-GT,PRY
medium_airport,Waterkloof Air Force Base,-25.82999992,28.22249985,AF,ZA,ZA-GT,WKF
medium_airport,Francistown Airport,-21.1595993,27.47450066,AF,BW,BW-NE,FRW
small_airport,Ghanzi Airport,-21.69249916,21.65810013,AF,BW,BW-GH,GNZ
medium_airport,Jwaneng Airport,-24.60230064,24.69099998,AF,BW,BW-SO,JWA
medium_airport,Kasane Airport,-17.83289909,25.16239929,AF,BW,BW-NW,BBK
small_airport,Khwai River Lodge Airport,-19.14999962,23.78300095,AF,BW,BW-NW,KHW
small_airport,Lobatse Airport,-25.1981,25.7139,AF,BW,BW-SE,LOQ
medium_airport,Maun Airport,-19.97260094,23.43110085,AF,BW,BW-NW,MUB
small_airport,Orapa Airport,-21.26670074,25.31669998,AF,BW,BW-CE,ORP
small_airport,Palapye Airport,-22.56699944,27.14999962,AF,BW,BW-CE,QPH
medium_airport,Sir Seretse Khama International Airport,-24.55520058,25.91819954,AF,BW,BW-SE,GBE
medium_airport,Sua Pan Airport,-20.55340004,26.11580086,AF,BW,BW-CE,SXN
medium_airport,Selebi Phikwe Airport,-22.05830002,27.8288002,AF,BW,BW-CE,PKW
small_airport,Shakawe Airport,-18.37389946,21.83259964,AF,BW,BW-NW,SWX
small_airport,Limpopo Valley Airport,-22.18919945,29.12689972,AF,BW,BW-CE,TLD
small_airport,Tshabong Airport,-26.0333004,22.39999962,AF,BW,BW-KG,TBY
medium_airport,Maya-Maya Airport,-4.251699924,15.25300026,AF,CG,CG-12,BZV
small_airport,Djambala Airport,-2.532999992,14.75,AF,CG,CG-14,DJM
small_airport,Kindamba Airport,-3.950000048,14.5170002,AF,CG,CG-12,KNJ
small_airport,Lague Airport,-2.450000048,14.53299999,AF,CG,CG-14,LCO
small_airport,Mouyondzi Airport,-4.014873981,13.96611214,AF,CG,CG-11,MUY
small_airport,Sibiti Airport,-3.683000088,13.35000038,AF,CG,CG-2,SIB
small_airport,Yokangassi Airport,-4.217000008,13.28299999,AF,CG,CG-11,NKY
small_airport,Zanaga Airport,-2.849999905,13.81700039,AF,CG,CG-2,ANJ
small_airport,Mossendjo Airport,-2.950000048,12.69999981,AF,CG,CG-9,MSX
small_airport,Boundji Airport,-1.032999992,15.38300037,AF,CG,CG-8,BOE
small_airport,Ewo Airport,-0.8830000162,14.80000019,AF,CG,CG-8,EWO
small_airport,Gamboma Airport,-1.829403,15.885237,AF,CG,CG-14,GMM
small_airport,Impfondo Airport,1.616999984,18.06699944,AF,CG,CG-7,ION
small_airport,Kelle Airport,-0.08299999684,14.53299999,AF,CG,CG-8,KEE
small_airport,Makoua Airport,-0.01700000092,15.58300018,AF,CG,CG-8,MKJ
medium_airport,Owando Airport,-0.5313500166,15.95009995,AF,CG,CG-8,FTX
small_airport,Souanke Airport,2.066999912,14.13300037,AF,CG,CG-13,SOE
small_airport,Betou Airport,3.049999952,18.5,AF,CG,CG-7,BTB
medium_airport,Ouesso Airport,1.615990043,16.03790092,AF,CG,CG-13,OUE
small_airport,Makabana Airport,-3.48300004,12.61699963,AF,CG,CG-9,KMK
medium_airport,Ngot Nzoungou Airport,-4.20635,12.6599,AF,CG,CG-9,DIS
medium_airport,Pointe Noire Airport,-4.816030025,11.88659954,AF,CG,CG-5,PNR
medium_airport,Matsapha Airport,-26.52899933,31.30750084,AF,SZ,SZ-MA,MTS
small_airport,Fetlar Airport,60.60333333,-0.8727777778,EU,GB,GB-SCT,FEA
small_airport,Carnot Airport,4.936999798,15.89400005,AF,CF,CF-HS,CRF
medium_airport,Bangui M'Poko International Airport,4.398479939,18.51880074,AF,CF,CF-MP,BGF
small_airport,Bangassou Airport,4.784999847,22.78100014,AF,CF,CF-MB,BGU
small_airport,Birao Airport,10.23639965,22.71689987,AF,CF,CF-VR,IRO
small_airport,Bossembélé Airport,5.267000198,17.63299942,AF,CF,CF-MP,BEM
small_airport,Bambari Airport,5.846940041,20.64749908,AF,CF,CF-UK,BBY
small_airport,N'Délé Airport,8.427206039,20.63515663,AF,CF,CF-BB,NDL
small_airport,Bouar Airport,5.958000183,15.63700008,AF,CF,CF-NM,BOP
small_airport,Bria Airport,6.527780056,21.98940086,AF,CF,CF-HK,BIV
small_airport,Bossangoa Airport,6.492000103,17.42900085,AF,CF,CF-AC,BSN
medium_airport,Berbérati Airport,4.221580029,15.78639984,AF,CF,CF-HS,BBT
small_airport,Ouadda Airport,8.010560036,22.39859962,AF,CF,CF-HK,ODA
small_airport,Yalinga Airport,6.519999981,23.26000023,AF,CF,CF-HK,AIG
small_airport,Zemio Airport,5.050000191,25.14999962,AF,CF,CF-HM,IMO
small_airport,M'Boki Airport,5.333010197,25.93190002,AF,CF,CF-HM,MKI
small_airport,Batangafo Airport,7.314109802,18.30879974,AF,CF,CF-AC,BTG
small_airport,Gordil Airport,9.583000183,21.7329998,AF,CF,CF-BB,GDI
small_airport,Bakouma Airport,5.693999767,22.8010006,AF,CF,CF-MB,BMF
small_airport,Ouanda Djallé Airport,8.899999619,22.78300095,AF,CF,CF-VR,ODJ
small_airport,Rafaï Airport,4.988609791,23.92779922,AF,CF,CF-MB,RFA
small_airport,Bouca Airport,6.517000198,18.2670002,AF,CF,CF-AC,BCF
small_airport,Bozoum Airport,6.344170094,16.32189941,AF,CF,CF-OP,BOZ
heliport,Francis E Warren Air Force Base,41.13330078,-104.8669968,,US,US-WY,FEW
